date,slot,price_yuan_per_kwh,grid_purchase_plan_kwh,load_actual_kwh,pv_actual_kwh,soc_real_start_kwh,soc_real_end_kwh,plan_terminal_soc_kwh,x_real_kwh,y_real_kwh,q_real_kwh,z_real_kwh,emergency_purchase_kwh,planned_cost_slot_yuan,emergency_cost_slot_yuan,total_cost_slot_yuan,effective_contract_kwh,load_forecast_kwh,pv_forecast_kwh,run_label,rolling_primary_status,rolling_secondary_status,rolling_tertiary_status,rolling_primary_star,rolling_terminal_gap_star,rolling_max_violation,rolling_tertiary_throughput_star,source_time
2025-03-21,89,0.9376,0.0,590.5133,916.8027666666667,10430.763076650857,10430.763076650857,1199.9999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.5351333333333,925.2663086103588,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9474.301940887868,14:50:00
2025-03-21,90,0.6694,0.0,588.0616666666666,911.3687499999999,10430.763076650857,10430.763076650857,1199.9999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.9849999999999,880.0479614287444,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9474.301940887868,15:00:00
2025-03-21,91,0.66,0.0,571.5420166666667,890.9352166666665,10430.763076650857,10430.763076650857,1199.9999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0912583333333,844.911566331846,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9474.301940887868,15:10:00
2025-03-21,92,0.7217,0.0,569.6767666666666,865.8473999999999,10430.763076650857,10430.763076650857,1199.9999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.05705,809.7751712349473,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9474.301940887868,15:20:00
2025-03-21,93,0.7308,0.0,586.1366666666667,829.40625,10430.763076650857,10430.763076650857,1199.9999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.8375,774.6387761380486,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9474.301940887868,15:30:00
2025-03-21,94,0.7534,0.0,592.3508833333333,763.3850666666667,10430.763076650857,10430.763076650857,1199.9999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.8341416666667,739.50238104115,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9474.301940887868,15:40:00
2025-03-21,95,0.7823,0.0,574.2744666666666,710.57665,10430.763076650857,10430.763076650857,1199.9999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.1548583333333,704.3659859442513,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9474.301940887868,15:50:00
2025-03-21,96,0.8055,0.0,557.0433333333333,674.34375,10430.763076650857,10430.763076650857,1199.9999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.6883333333333,669.2295908473527,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9474.301940887868,16:00:00
2025-03-21,97,0.8271,0.0,575.71035,614.1343166666666,10430.763076650857,10430.763076650857,1199.9999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.1572833333333,603.9414274064137,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9474.301940887868,16:10:00
2025-03-21,98,0.8519,27.278031427428346,568.7598499999999,533.8931833333334,10430.763076650857,10422.33125971837,1199.9999999999998,0.0,27.278031427428346,0.0,7.588635239238215,0.0,23.23815497302621,0.0,23.23815497302621,27.278031427428346,568.5775416666665,538.6532639654747,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9485.285027477812,16:20:00
