date,update_time,slot,old_forecast_kwh,new_raw_forecast_kwh,updated_forecast_kwh,confidence_rho,historical_error_old,historical_error_new
2025-03-20,06:00,67,1363.8025499999999,1315.6730972222222,1337.1638330569906,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,68,1352.6067,1333.5102444444444,1342.037182899775,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,69,1341.41085,1351.3473916666667,1346.910532742559,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,70,1330.215,1369.184538888889,1351.7838825853432,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,71,1319.01915,1387.0216861111112,1356.6572324281274,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,72,1307.8233,1404.8588333333332,1361.5305822709115,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,73,1266.0381194444444,1411.0203944444443,1346.282991608496,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,74,1224.2529388888888,1417.1819555555553,1331.0354009460807,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,75,1182.4677583333332,1423.3435166666663,1315.7878102836653,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,76,1140.6825777777776,1429.5050777777778,1300.5402196212501,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,77,1098.8973972222223,1435.6666388888889,1285.2926289588347,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,78,1057.1122166666667,1441.8282,1270.0450382964193,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,79,1044.4610722222224,1415.2061194444443,1249.661252173892,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,80,1031.8099277777778,1388.5840388888887,1229.277466051365,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,81,1019.1587833333333,1361.9619583333333,1208.893679928838,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,82,1006.5076388888889,1335.3398777777777,1188.5098938063109,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,83,993.8564944444445,1308.717797222222,1168.1261076837836,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,84,981.20535,1282.0957166666667,1147.7423215612566,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,85,926.00875,1225.3100916666667,1091.666227098982,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,86,870.81215,1168.5244666666667,1035.5901326367073,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,87,815.61555,1111.7388416666665,979.5140381744326,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,88,760.4189499999999,1054.9532166666668,923.4379437121581,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,89,705.22235,998.1675916666666,867.3618492498833,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,90,650.02575,941.3819666666666,811.2857547876087,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,91,607.0601166666667,880.929411111111,758.6414497803418,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,92,564.0944833333333,820.4768555555556,705.9971447730751,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,93,521.12885,760.0243,653.3528397658083,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,94,478.16321666666664,699.5717444444444,600.7085347585414,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,95,435.19758333333334,639.1191888888889,548.0642297512745,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,96,392.23195,578.6666333333333,495.4199247440077,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,97,361.56933611111117,525.2780805555556,452.1789452518275,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,98,330.90672222222224,471.88952777777774,408.9379657596471,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,99,300.2441083333333,418.500975,365.69698626746674,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,100,269.58149444444444,365.1124222222222,322.4560067752865,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,101,238.9188805555556,311.7238694444444,279.2150272831061,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,102,208.25626666666668,258.33531666666664,235.9740477909258,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,103,173.54688888888887,215.27943055555556,196.6450398257715,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,104,138.83751111111113,172.22354444444446,157.31603186061724,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,105,104.12813333333334,129.16765833333332,117.9870238954629,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,106,69.41875555555556,86.11177222222223,78.65801593030862,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,107,34.70937777777779,43.05588611111109,39.3290079651543,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,108,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,109,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,110,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,111,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,112,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,113,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,114,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,115,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,06:00,116,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
