date,slot,gamma,observed_count,observed_price_sum,baseline_observed_sum,baseline_price_yuan_per_kwh
2025-12-11,140,1.0370885325417911,140,127.77329999999999,123.20385,0.4305
2025-12-11,141,1.036340963604037,141,128.1504,123.6566,0.45275
2025-12-11,142,1.035959986702521,142,128.54579999999999,124.08375,0.42715000000000003
2025-12-11,143,1.0358217265047753,143,128.92929999999998,124.47054999999999,0.38680000000000003
2025-12-11,144,1.035542799689952,144,129.2593,124.82275,0.35219999999999996
2025-12-12,1,0.9471040652928989,1,0.3017,0.31855,0.31855
2025-12-12,2,0.983555451639025,2,0.631,0.64155,0.32299999999999995
2025-12-12,3,1.0092676538722583,3,1.0019,0.9926999999999999,0.35114999999999996
2025-12-12,4,1.0113801723808726,4,1.3553,1.34005,0.34735
2025-12-12,5,1.000535778068222,5,1.6806999999999999,1.6798,0.33975
2025-12-12,6,0.987933412135053,6,2.0059,2.0304,0.3506
2025-12-12,7,0.9802262829991955,7,2.3522,2.3996500000000003,0.36924999999999997
2025-12-12,8,0.9855533657580466,8,2.7253999999999996,2.7653499999999998,0.3657
2025-12-12,9,0.9985857546924021,9,3.1068,3.1111999999999997,0.34585
2025-12-12,10,1.002517871096286,10,3.464,3.4553,0.34409999999999996
2025-12-12,11,1.003549082496187,11,3.8173,3.8038,0.34850000000000003
2025-12-12,12,1.0082807998744,12,4.1825,4.14815,0.34435
2025-12-12,13,1.008869303285322,13,4.5215000000000005,4.48175,0.3336
2025-12-12,14,1.0019891013818036,14,4.8359000000000005,4.8263,0.34455
2025-12-12,15,0.9929874583387613,15,5.154300000000001,5.1907,0.3644
2025-12-12,16,0.990594537076102,16,5.492500000000001,5.544650000000001,0.35395
2025-12-12,17,0.9903180720848773,17,5.845600000000001,5.902750000000001,0.3581
2025-12-12,18,0.991829218713721,18,6.221100000000001,6.272350000000001,0.36960000000000004
2025-12-12,19,1.0054760536107152,19,6.646800000000001,6.610600000000002,0.33825000000000005
2025-12-12,20,1.0176924240131604,20,7.0665000000000004,6.943650000000002,0.33304999999999996
2025-12-12,21,1.0156537690194982,21,7.419300000000001,7.304950000000002,0.3613
2025-12-12,22,1.0087732458399146,22,7.732600000000001,7.665350000000002,0.3604
2025-12-12,23,1.0059830231716245,23,8.0707,8.022700000000002,0.35735
2025-12-12,24,1.0087554200217983,24,8.468300000000001,8.3948,0.3721
2025-12-12,25,1.012091932831332,25,8.8931,8.78685,0.39205
2025-12-12,26,1.013347128815203,26,9.304300000000001,9.18175,0.39490000000000003
2025-12-12,27,1.0139019644761385,27,9.692700000000002,9.5598,0.37805
2025-12-12,28,1.0168847402269092,28,10.087700000000002,9.9202,0.3604
2025-12-12,29,1.0201104005057007,29,10.487500000000002,10.28075,0.36055
2025-12-12,30,1.0204892062015858,30,10.870200000000002,10.65195,0.3712
2025-12-12,31,1.0189427272808826,31,11.231500000000002,11.022699999999999,0.37075
2025-12-12,32,1.0188503852072475,32,11.617900000000002,11.40295,0.38025
2025-12-12,33,1.0218500377748427,33,12.037700000000003,11.7803,0.37734999999999996
2025-12-12,34,1.0256226349762962,34,12.440700000000003,12.129900000000001,0.3496
2025-12-12,35,1.027956360417664,35,13.007400000000004,12.65365,0.5237499999999999
2025-12-12,36,1.0291496651726886,36,13.846900000000003,13.4547,0.80105
2025-12-12,37,1.0315944930112038,37,14.738700000000003,14.2873,0.8326
2025-12-12,38,1.03326574158741,38,15.592600000000003,15.0906,0.8033
2025-12-12,39,1.0331219079827614,39,16.434800000000003,15.9079,0.8173
2025-12-12,40,1.0342311169113554,40,17.275900000000004,16.7041,0.7962
2025-12-12,41,1.0347390430052883,41,18.112900000000003,17.5048,0.8007
2025-12-12,42,1.0333238797503694,42,18.946200000000005,18.3352,0.8304
2025-12-12,43,1.0332021052191356,43,19.788300000000003,19.1524,0.8171999999999999
2025-12-12,44,1.0337982523585632,44,20.638800000000003,19.96405,0.81165
2025-12-12,45,1.0328527762400526,45,21.457000000000004,20.7745,0.81045
2025-12-12,46,1.0301965933713642,46,22.202900000000003,21.5521,0.7776
2025-12-12,47,1.0286926003058778,47,23.067300000000003,22.4239,0.8717999999999999
