date,update_time,slot,previous_plan_kwh,new_plan_kwh,increase_kwh,decrease_kwh,adjustment_cost_yuan,alpha,lambda,scenario_count,primary_objective,secondary_throughput,primary_status,secondary_status,empirical_cvar_yuan,initial_soc_kwh,plan_terminal_soc_kwh,max_constraint_violation,predicted_adjustment_cost_yuan,price_forecast_yuan_per_kwh,contract_gamma,price_real_yuan_per_kwh
2025-03-21,06:00,89,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.6808693982589835,0.9951321225650153,0.6193
2025-03-21,06:00,90,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.4988099764357139,0.9951321225650153,0.4027
2025-03-21,06:00,91,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.48751522684460097,0.9951321225650153,0.3845
2025-03-21,06:00,92,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.5283654004758949,0.9951321225650153,0.4221
2025-03-21,06:00,93,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.5408045520079575,0.9951321225650153,0.4466
2025-03-21,06:00,94,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.5634438077963116,0.9951321225650153,0.5206
2025-03-21,06:00,95,20.856402777777816,0.0,0.0,20.856402777777816,-5.446649585416677,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,-6.281463331964376,0.6023534737886037,0.9951321225650153,0.5223
2025-03-21,06:00,96,1.955994587725534,0.0,0.0,1.955994587725534,-0.4647443140435869,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,-0.6142095696050276,0.6280278825507811,0.9951321225650153,0.4752
2025-03-21,06:00,97,88.5648760233841,0.0,0.0,88.5648760233841,-23.553828778419003,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,-27.096722378868133,0.6119067421652279,0.9951321225650153,0.5319
2025-03-21,06:00,98,116.08502222222211,46.00627246973454,0.0,70.07874975248757,-20.844924113877425,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,-22.0213953728027,0.6284756920059354,0.9951321225650153,0.5949
2025-03-21,06:00,99,179.9626416666665,130.8693508787298,0.0,49.09329078793672,-15.47911458543645,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,-16.57382489327121,0.6751971451603629,0.9951321225650153,0.6306
2025-03-21,06:00,100,215.09664444444445,199.4815017182928,0.0,15.615142726151646,-5.419235283110929,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,-5.265045764681377,0.6743512828561827,0.9951321225650153,0.6941
2025-03-21,06:00,101,210.6677972222222,192.59644135444518,0.0,18.071355867777015,-6.217449986308682,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,-5.957896021107493,0.6593745444115792,0.9951321225650153,0.6881
2025-03-21,06:00,102,189.3222,170.7562513825151,0.0,18.565948617484906,-5.89747357834408,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,-6.268761530452655,0.6752966583726193,0.9951321225650153,0.6353
2025-03-21,06:00,103,240.7699027777778,213.4584904723338,0.0,27.31141230544398,-9.113818286326657,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,-9.974496177079661,0.7304269779627212,0.9951321225650153,0.6674
2025-03-21,06:00,104,314.5762222222223,291.52796645973,0.0,23.048255762492317,-8.247818324607875,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,-8.743799350879101,0.7587384868496958,0.9951321225650153,0.7157
2025-03-21,06:00,105,367.69151666666664,331.50885805394313,0.0,36.182658612723515,-12.915399991811658,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,-13.321514407023573,0.736348014091983,0.9951321225650153,0.7139
2025-03-21,06:00,106,391.8973611111111,391.8973611111111,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.7242074021966899,0.9951321225650153,0.6932
2025-03-21,06:00,107,88.99745422222378,88.99745422222378,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.8695464486973103,0.9951321225650153,0.8471
2025-03-21,06:00,108,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,1.0943467951847472,0.9951321225650153,1.0876
2025-03-21,06:00,109,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,1.151666405444492,0.9951321225650153,1.1224
2025-03-21,06:00,110,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,1.1037010371368583,0.9951321225650153,1.119
2025-03-21,06:00,111,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,1.0747426923702166,0.9951321225650153,1.1477
2025-03-21,06:00,112,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,1.126837858986495,0.9951321225650153,1.1148
2025-03-21,06:00,113,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,1.1493776015625925,0.9951321225650153,1.1269
2025-03-21,06:00,114,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,1.1172348340037426,0.9951321225650153,1.1778
2025-03-21,06:00,115,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,1.1086766977496836,0.9951321225650153,1.1421
2025-03-21,06:00,116,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,1.103402497500089,0.9951321225650153,1.0779
2025-03-21,06:00,117,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,1.099073672766931,0.9951321225650153,1.0561
2025-03-21,06:00,118,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,1.1225587908594654,0.9951321225650153,1.0917
2025-03-21,06:00,119,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,1.1404711690656357,0.9951321225650153,1.1173
2025-03-21,06:00,120,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,1.1335550008138089,0.9951321225650153,1.1105
2025-03-21,06:00,121,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,1.1154933527892539,0.9951321225650153,1.1102
2025-03-21,06:00,122,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,1.11191087714802,0.9951321225650153,1.1385
2025-03-21,06:00,123,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,1.1402721426411229,0.9951321225650153,1.1788
2025-03-21,06:00,124,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,1.1673894929810193,0.9951321225650153,1.1666
2025-03-21,06:00,125,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,1.0141889027121354,0.9951321225650153,0.9932
2025-03-21,06:00,126,481.30136831275746,481.30136831275746,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.7738644951126841,0.9951321225650153,0.7711
2025-03-21,06:00,127,462.2587666666666,462.2587666666666,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.7362485008797266,0.9951321225650153,0.745
2025-03-21,06:00,128,430.7586413923163,430.7586413923163,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.7523198846591516,0.9951321225650153,0.7656
2025-03-21,06:00,129,465.63833333333326,465.63833333333326,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.7650575758279837,0.9951321225650153,0.7761
2025-03-21,06:00,130,464.6288263333333,464.6288263333333,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.828397735429247,0.9951321225650153,0.8209
2025-03-21,06:00,131,457.82871666666665,457.82871666666665,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.6425568115402303,0.9951321225650153,0.6005
2025-03-21,06:00,132,383.66333333333336,383.66333333333336,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.31038170902802825,0.9951321225650153,0.2516
2025-03-21,06:00,133,1215.1592083333333,1215.1592083333333,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.2642573351471398,0.9951321225650153,0.2468
2025-03-21,06:00,134,392.68364166666663,392.68364166666663,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.29391227239957723,0.9951321225650153,0.3199
2025-03-21,06:00,135,593.5333333333334,593.5333333333334,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.27644770364856125,0.9951321225650153,0.3082
2025-03-21,06:00,136,395.59750833333334,395.59750833333334,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.3031670011394319,0.9951321225650153,0.3096
2025-03-21,06:00,137,376.29947014908674,376.29947014908674,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.31127732793833673,0.9951321225650153,0.2958
2025-03-21,06:00,138,396.47416666666663,396.47416666666663,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.2986889065878894,0.9951321225650153,0.2748
2025-03-21,06:00,139,381.6485333333333,381.6485333333333,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.3314785100264066,0.9951321225650153,0.3009
2025-03-21,06:00,140,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.3443654710136235,0.9951321225650153,0.3281
2025-03-21,06:00,141,442.3225,442.3225,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.3193876547372416,0.9951321225650153,0.3349
2025-03-21,06:00,142,452.1435416821893,452.1435416821893,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.31008316939125874,0.9951321225650153,0.3405
2025-03-21,06:00,143,406.3452499999999,406.3452499999999,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.328592626870968,0.9951321225650153,0.3286
2025-03-21,06:00,144,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,239.26730180018353,22964.507500644326,optimal,optimal,369.3433982931707,3722.834212962963,1199.9999999999998,1.0000007932831068e-07,0.0,0.3564065696966602,0.9951321225650153,0.3013
2025-03-21,12:00,73,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.25240461709566164,0.9540904067120077,0.2057
2025-03-21,12:00,74,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.25626868324284524,0.9540904067120077,0.1996
2025-03-21,12:00,75,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.2342291948477979,0.9540904067120077,0.1365
2025-03-21,12:00,76,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.21562443191691374,0.9540904067120077,0.1352
2025-03-21,12:00,77,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.36212501386754253,0.9540904067120077,0.3171
2025-03-21,12:00,78,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.5852867599974811,0.9540904067120077,0.5654
2025-03-21,12:00,79,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.6184414016307234,0.9540904067120077,0.6184
2025-03-21,12:00,80,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.6107132693363562,0.9540904067120077,0.5805
2025-03-21,12:00,81,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.6629497191038386,0.9540904067120077,0.5725
2025-03-21,12:00,82,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.7195749847421962,0.9540904067120077,0.6163
2025-03-21,12:00,83,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.7236298689707223,0.9540904067120077,0.6518
2025-03-21,12:00,84,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.6941961799236569,0.9540904067120077,0.657
2025-03-21,12:00,85,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.7026398800230581,0.9540904067120077,0.6635
2025-03-21,12:00,86,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.7304516153787132,0.9540904067120077,0.6879
2025-03-21,12:00,87,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.76041005414947,0.9540904067120077,0.7335
2025-03-21,12:00,88,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.7734810927214246,0.9540904067120077,0.762
2025-03-21,12:00,89,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.6527886562723557,0.9540904067120077,0.6193
2025-03-21,12:00,90,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.47823781636439383,0.9540904067120077,0.4027
2025-03-21,12:00,91,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.4674088902482126,0.9540904067120077,0.3845
2025-03-21,12:00,92,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.5065743014437405,0.9540904067120077,0.4221
2025-03-21,12:00,93,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.5185004315276406,0.9540904067120077,0.4466
2025-03-21,12:00,94,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.5402059882803388,0.9540904067120077,0.5206
2025-03-21,12:00,95,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.5775109231827782,0.9540904067120077,0.5223
2025-03-21,12:00,96,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.602126455675948,0.9540904067120077,0.4752
2025-03-21,12:00,97,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.5866701910872135,0.9540904067120077,0.5319
2025-03-21,12:00,98,46.00627246973454,27.278031427428346,0.0,18.728241042306195,-5.570715298033978,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,-5.6424050978247635,0.6025557963589685,0.9540904067120077,0.5949
2025-03-21,12:00,99,130.8693508787298,95.24576358502486,0.0,35.62358729370493,-11.232117073705165,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,-11.530470690293967,0.6473503409540973,0.9540904067120077,0.6306
2025-03-21,12:00,100,199.4815017182928,168.83513142176088,0.0,30.646370296531927,-10.635822811411407,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,-9.907042381875033,0.6465393641083921,0.9540904067120077,0.6941
2025-03-21,12:00,101,192.59644135444518,185.90657630071144,0.0,6.68986505373374,-2.3016480717370933,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,-2.1146004599794948,0.6321803034873764,0.9540904067120077,0.6881
2025-03-21,12:00,102,170.7562513825151,170.7562513825151,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.6474457499947684,0.9540904067120077,0.6353
2025-03-21,12:00,103,213.4584904723338,213.4584904723338,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.7003023585266137,0.9540904067120077,0.6674
2025-03-21,12:00,104,291.52796645973,292.52538850886435,0.9974220491343431,0.0,1.070782440848174,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,1.0883563649365235,0.7274462305975703,0.9540904067120077,0.7157
2025-03-21,12:00,105,331.50885805394313,342.22280372773866,10.713945673795536,0.0,11.47302872478395,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,11.345734136337247,0.7059791964465502,0.9540904067120077,0.7139
2025-03-21,12:00,106,391.8973611111111,391.8973611111111,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,0.6943392934846636,0.9540904067120077,0.6932
2025-03-21,12:00,107,88.99745422222378,137.81551670172024,48.81806247949646,0.0,62.030671089572174,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,61.048270854161196,0.8336841973849524,0.9540904067120077,0.8471
2025-03-21,12:00,108,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,1.0492132202611948,0.9540904067120077,1.0876
2025-03-21,12:00,109,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,1.1041688276878066,0.9540904067120077,1.1224
2025-03-21,12:00,110,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,1.0581816700842877,0.9540904067120077,1.119
2025-03-21,12:00,111,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,1.0304176392489683,0.9540904067120077,1.1477
2025-03-21,12:00,112,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,1.080364272040342,0.9540904067120077,1.1148
2025-03-21,12:00,113,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,1.1019744197523687,0.9540904067120077,1.1269
2025-03-21,12:00,114,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,1.0711572996155712,0.9540904067120077,1.1778
2025-03-21,12:00,115,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,1.062952122117848,0.9540904067120077,1.1421
2025-03-21,12:00,116,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,1.0578954429622742,0.9540904067120077,1.0779
2025-03-21,12:00,117,0.0,0.0,0.0,0.0,0.0,0.85,0.25,14,82.77115293174951,11680.388836022132,optimal,optimal,44.87374620986059,10313.624512954533,1199.9999999999998,9.999997985232767e-08,0.0,1.053745149693077,0.9540904067120077,1.0561
