date,slot,price_yuan_per_kwh,soc_day_start_kwh,x_real_kwh,y_real_kwh,q_real_kwh,z_real_kwh,soc_real_end_kwh,soc_real_start_kwh,grid_purchase_plan_kwh,load_actual_kwh,pv_actual_kwh,emergency_purchase_kwh,emergency_cost_slot_yuan,planned_cost_slot_yuan,total_cost_slot_yuan,source_time
2025-07-20,50,1.0956,1200.0,0.0,0.0,0.0,343.1267333333334,3781.8991245434,4163.151050469326,0.0,1118.8289833333333,775.7022499999999,0.0,0.0,0.0,0.0,08:20:00
2025-07-20,51,1.0849,1200.0,0.0,0.0,0.0,298.43500000000006,3450.3046800989555,3781.8991245434,0.0,1104.635,806.1999999999999,0.0,0.0,0.0,0.0,08:30:00
2025-07-20,52,1.061,1200.0,0.0,0.0,0.0,254.74738333333323,3167.2520319508076,3450.3046800989555,0.0,1138.8719666666666,884.1245833333334,0.0,0.0,0.0,0.0,08:40:00
2025-07-20,53,1.043,1200.0,0.0,0.0,0.0,189.79171666666684,2956.3723467656223,3167.2520319508076,0.0,1153.6739666666667,963.8822499999999,0.0,0.0,0.0,0.0,08:50:00
2025-07-20,54,1.036,1200.0,0.0,0.0,0.0,97.66541666666672,2847.8552171359925,2956.3723467656223,0.0,1134.2966666666666,1036.63125,0.0,0.0,0.0,0.0,09:00:00
2025-07-20,55,1.0147,1200.0,0.0,0.0,0.0,2.657850000000053,2844.902050469326,2847.8552171359925,0.0,1124.4158166666666,1121.7579666666666,0.0,0.0,0.0,0.0,09:10:00
2025-07-20,56,0.9922,1200.0,0.0,0.0,0.0,0.0,2844.902050469326,2844.902050469326,0.0,1123.1416333333332,1144.6239666666665,0.0,0.0,0.0,0.0,09:20:00
2025-07-20,57,0.97,1200.0,0.0,0.0,0.0,3.4704166666665515,2841.0460319508074,2844.902050469326,0.0,1129.2516666666666,1125.78125,0.0,0.0,0.0,0.0,09:30:00
2025-07-20,58,0.9422,1200.0,0.0,0.0,0.0,0.0,2841.0460319508074,2841.0460319508074,0.0,1143.9883499999999,1156.5294166666665,0.0,0.0,0.0,0.0,09:40:00
2025-07-20,59,0.9569,1200.0,0.0,0.0,0.0,0.0,2841.0460319508074,2841.0460319508074,0.0,1134.6442,1141.3268166666667,0.0,0.0,0.0,0.0,09:50:00
2025-07-20,60,0.9977,1200.0,0.0,0.0,0.0,14.13458333333324,2825.340939358215,2841.0460319508074,0.0,1116.5283333333332,1102.39375,0.0,0.0,0.0,0.0,10:00:00
2025-07-20,61,0.9919,1200.0,0.0,0.0,0.0,0.0,2825.340939358215,2825.340939358215,0.0,1137.5398333333333,1164.6940833333333,0.0,0.0,0.0,0.0,10:10:00
2025-07-20,62,0.9588,1200.0,0.0,0.0,0.0,0.0,2825.340939358215,2825.340939358215,0.0,1151.7227333333333,1207.9879666666666,0.0,0.0,0.0,0.0,10:20:00
2025-07-20,63,0.9549,1200.0,0.0,0.0,0.0,0.0,2825.340939358215,2825.340939358215,0.0,1141.59,1207.1187499999999,0.0,0.0,0.0,0.0,10:30:00
2025-07-20,64,0.9839,1200.0,0.0,0.0,0.0,0.0,2825.340939358215,2825.340939358215,0.0,1136.13115,1262.48185,0.0,0.0,0.0,0.0,10:40:00
2025-07-20,65,0.799,1200.0,0.0,0.0,0.0,0.0,2825.340939358215,2825.340939358215,0.0,1140.0453,1343.64855,0.0,0.0,0.0,0.0,10:50:00
2025-07-20,66,0.5025,1200.0,746.6841666666663,0.0,0.0,0.0,3497.3566893582147,2825.340939358215,746.6841666666663,1151.9083333333333,1381.0,0.0,0.0,375.2087937499998,375.2087937499998,11:00:00
2025-07-20,67,0.4662,1200.0,739.3055355555555,0.0,0.0,0.0,4162.731671358215,3497.3566893582147,739.3055355555555,1169.4804333333332,1331.0593333333331,0.0,0.0,344.66424067599996,344.66424067599996,11:10:00
2025-07-20,68,0.5007,1200.0,746.8582549999998,0.0,0.0,0.0,4834.904100858214,4162.731671358215,746.8582549999998,1185.6447166666667,1271.0046833333333,0.0,0.0,373.9519282784999,373.9519282784999,11:20:00
2025-07-20,69,0.4827,1200.0,763.4304166666665,0.0,0.0,0.0,5521.9914758582145,4834.904100858214,763.4304166666665,1203.2933333333333,1242.3562499999998,0.0,0.0,368.5078621249999,368.5078621249999,11:30:00
2025-07-20,70,0.4785,1200.0,804.0416216666669,0.0,0.0,0.0,6245.628935358214,5521.9914758582145,804.0416216666669,1215.5135333333333,1228.2952,0.0,0.0,384.7339159675001,384.7339159675001,11:40:00
2025-07-20,71,0.4662,1200.0,780.5036100000001,0.0,0.0,0.0,6948.082184358214,6245.628935358214,780.5036100000001,1138.1221833333334,1241.5183333333332,0.0,0.0,363.87078298200004,363.87078298200004,11:50:00
2025-07-20,72,0.4432,1200.0,720.6729166666669,0.0,0.0,0.0,7596.6878093582145,6948.082184358214,720.6729166666669,1024.1416666666667,1288.6499999999999,0.0,0.0,319.40223666666674,319.40223666666674,12:00:00
2025-07-20,73,0.4411,1200.0,717.4904683333333,0.0,0.0,0.0,8242.429230858215,7596.6878093582145,717.4904683333333,1029.46135,1353.0915166666666,0.0,0.0,316.48504558183333,316.48504558183333,12:10:00
2025-07-20,74,0.4551,1200.0,695.0703616666661,0.0,0.0,0.0,8867.992556358215,8242.429230858215,695.0703616666661,1096.00625,1384.6032333333333,0.0,0.0,316.32652159449975,316.32652159449975,12:20:00
2025-07-20,75,0.4463,1200.0,670.6312500000007,0.0,0.0,-9.094947017729282e-13,9471.560681358216,8867.992556358215,670.6312500000007,1136.7566666666667,1382.7,0.0,0.0,299.3027268750003,299.3027268750003,12:30:00
2025-07-20,76,0.4113,1200.0,709.8784899999999,0.0,0.0,0.0,10110.451322358216,9471.560681358216,709.8784899999999,1121.9332666666664,1387.8215,0.0,0.0,291.973022937,291.973022937,12:40:00
2025-07-20,77,0.5682,1200.0,272.778728185828,495.28669651903937,0.0,0.0,10355.952177725461,10110.451322358216,768.0654247048674,1140.2032333333332,1374.1324166666666,0.0,0.0,436.41477431730567,436.41477431730567,12:50:00
2025-07-20,78,0.8279,1200.0,0.0,0.0,0.0,0.0,10355.952177725461,10355.952177725461,0.0,1185.71,1345.5,0.0,0.0,0.0,0.0,13:00:00
2025-07-20,79,0.8636,1200.0,0.0,0.0,0.0,0.0,10355.952177725461,10355.952177725461,0.0,1165.6896,1334.44105,0.0,0.0,0.0,0.0,13:10:00
2025-07-20,80,0.8416,1200.0,0.0,0.0,0.0,0.0,10355.952177725461,10355.952177725461,0.0,1133.9082333333333,1303.2555333333332,0.0,0.0,0.0,0.0,13:20:00
2025-07-20,81,0.8618,1200.0,0.0,0.0,0.0,0.0,10355.952177725461,10355.952177725461,0.0,1154.21,1260.33125,0.0,0.0,0.0,0.0,13:30:00
2025-07-20,82,0.8623,1200.0,0.0,0.0,0.0,0.0,10355.952177725461,10355.952177725461,0.0,1225.7857333333332,1259.9015833333333,0.0,0.0,0.0,0.0,13:40:00
2025-07-20,83,0.9026,1200.0,0.0,0.0,0.0,0.0,10355.952177725461,10355.952177725461,0.0,1210.3892166666665,1282.5994,0.0,0.0,0.0,0.0,13:50:00
2025-07-20,84,0.9754,1200.0,0.0,0.0,0.0,0.0,10355.952177725461,10355.952177725461,0.0,1152.155,1281.9312499999999,0.0,0.0,0.0,0.0,14:00:00
2025-07-20,85,1.0002,1200.0,0.0,0.0,0.0,0.0,10355.952177725461,10355.952177725461,0.0,1221.6172,1226.4013166666666,0.0,0.0,0.0,0.0,14:10:00
2025-07-20,86,0.9978,1200.0,0.0,0.0,0.0,65.5471666666665,10283.121992540277,10355.952177725461,0.0,1239.4869333333331,1173.9397666666666,0.0,0.0,0.0,0.0,14:20:00
2025-07-20,87,1.0271,1200.0,0.0,0.0,0.0,26.5787499999999,10253.590048095832,10283.121992540277,0.0,1171.235,1144.65625,0.0,0.0,0.0,0.0,14:30:00
2025-07-20,88,1.0906,1200.0,0.0,0.0,0.0,68.69299999999998,10177.264492540276,10253.590048095832,0.0,1170.3191833333333,1101.6261833333333,0.0,0.0,0.0,0.0,14:40:00
2025-07-20,89,0.9376,1200.0,0.0,0.0,0.0,181.52189999999996,9975.573492540276,10177.264492540276,0.0,1204.79865,1023.27675,0.0,0.0,0.0,0.0,14:50:00
2025-07-20,90,0.6694,1200.0,0.0,645.2516961591233,0.0,0.0,9975.573492540276,9975.573492540276,645.2516961591233,1217.2116666666666,947.78125,0.0,0.0,431.9314854089171,431.9314854089171,15:00:00
2025-07-20,91,0.66,1200.0,0.0,1175.04203,0.0,0.0,9975.573492540276,9975.573492540276,1175.04203,1195.1691999999998,933.7347499999998,0.0,0.0,775.5277398000001,775.5277398000001,15:10:00
2025-07-20,92,0.7217,1200.0,0.0,394.8538849999999,0.0,0.0,9975.573492540276,9975.573492540276,394.8538849999999,1208.49335,904.8772833333334,0.0,0.0,284.9660488044999,284.9660488044999,15:20:00
2025-07-20,93,0.7308,1200.0,0.0,438.22041666666655,0.0,0.0,9975.573492540276,9975.573492540276,438.22041666666655,1246.0016666666666,851.6812499999999,0.0,0.0,320.2514804999999,320.2514804999999,15:30:00
2025-07-20,94,0.7534,1200.0,0.0,435.76311666666675,0.0,0.0,9975.573492540276,9975.573492540276,435.76311666666675,1227.4290833333332,838.7491833333333,0.0,0.0,328.3039320966667,328.3039320966667,15:40:00
2025-07-20,95,0.7823,1200.0,0.0,505.2085166666666,0.0,0.0,9975.573492540276,9975.573492540276,505.2085166666666,1200.1202333333333,824.8469499999999,0.0,0.0,395.22462258833326,395.22462258833326,15:50:00
2025-07-20,96,0.8055,1200.0,0.0,608.0520833333331,0.0,0.0,9975.573492540276,9975.573492540276,608.0520833333331,1215.7633333333333,783.38125,0.0,0.0,489.7859531249998,489.7859531249998,16:00:00
2025-07-20,97,0.8271,1200.0,0.0,624.4556155555554,0.0,0.0,9975.573492540276,9975.573492540276,624.4556155555554,1268.1880833333332,729.1380333333333,0.0,0.0,516.4872396259998,516.4872396259998,16:10:00
2025-07-20,98,0.8519,1200.0,0.0,629.6105183333335,0.0,0.0,9975.573492540276,9975.573492540276,629.6105183333335,1241.9756666666667,673.3365833333332,0.0,0.0,536.3652005681669,536.3652005681669,16:20:00
2025-07-20,99,0.8791,1200.0,0.0,699.2920833333333,0.0,0.0,9975.573492540276,9975.573492540276,699.2920833333333,1165.28,620.33125,0.0,0.0,614.7476704583332,614.7476704583332,16:30:00
2025-07-20,100,0.9024,1200.0,0.0,779.6233399999999,0.0,0.0,9975.573492540276,9975.573492540276,779.6233399999999,1184.1737166666667,567.9231666666667,0.0,0.0,703.5321020159998,703.5321020159998,16:40:00
2025-07-20,101,0.9163,1200.0,0.0,821.6494183333336,0.0,0.0,9975.573492540276,9975.573492540276,821.6494183333336,1236.5302499999998,510.34774999999996,0.0,0.0,752.8773620188337,752.8773620188337,16:50:00
2025-07-20,102,0.9264,1200.0,0.0,844.2683333333332,0.0,0.0,9975.573492540276,9975.573492540276,844.2683333333332,1261.0116666666665,454.88749999999993,0.0,0.0,782.1301839999999,782.1301839999999,17:00:00
2025-07-20,103,0.9462,1200.0,0.0,896.0025883333332,0.0,0.0,9975.573492540276,9975.573492540276,896.0025883333332,1252.311,414.40144999999995,0.0,0.0,847.7976490809999,847.7976490809999,17:10:00
2025-07-20,104,0.9742,1200.0,0.0,951.6751983333331,0.0,0.0,9975.573492540276,9975.573492540276,951.6751983333331,1213.4100833333332,369.61093333333326,0.0,0.0,927.1219782163331,927.1219782163331,17:20:00
2025-07-20,105,0.9862,1200.0,0.0,1017.427222222222,0.0,0.0,9975.573492540276,9975.573492540276,1017.427222222222,1217.3933333333332,317.34999999999997,0.0,0.0,1003.3867265555552,1003.3867265555552,17:30:00
2025-07-20,106,0.976,1200.0,0.0,1097.7348966666664,0.0,0.0,9975.573492540276,9975.573492540276,1097.7348966666664,1316.0349666666666,272.92691666666667,0.0,0.0,1071.3892591466663,1071.3892591466663,17:40:00
2025-07-20,107,1.0742,1200.0,0.0,1005.0138249999999,0.0,0.0,9975.573492540276,9975.573492540276,1005.0138249999999,1219.8188166666666,228.8306,0.0,0.0,1079.585850815,1079.585850815,17:50:00
2025-07-20,108,1.2313,1200.0,0.0,809.9158333333332,0.0,0.0,9975.573492540276,9975.573492540276,809.9158333333332,973.5016666666667,182.54375,0.0,0.0,997.2493655833333,997.2493655833333,18:00:00
2025-07-20,109,1.2561,1200.0,0.0,816.3916066666667,0.0,0.0,9975.573492540276,9975.573492540276,816.3916066666667,922.6406499999999,140.69594999999998,0.0,0.0,1025.469497134,1025.469497134,18:10:00
2025-07-20,110,1.2447,1200.0,0.0,922.7691083333334,0.0,0.0,9975.573492540276,9975.573492540276,922.7691083333334,941.0214833333332,102.66449999999999,0.0,0.0,1148.5707091425,1148.5707091425,18:20:00
2025-07-20,111,1.2545,1200.0,0.0,994.2908333333334,0.0,0.0,9975.573492540276,9975.573492540276,994.2908333333334,926.0566666666666,66.40625,0.0,0.0,1247.3378504166667,1247.3378504166667,18:30:00
2025-07-20,112,1.2522,1200.0,0.0,994.0843066666669,0.0,0.0,9975.573492540276,9975.573492540276,994.0843066666669,914.2079,32.464299999999994,0.0,0.0,1244.7923688080002,1244.7923688080002,18:40:00
2025-07-20,113,1.2881,1200.0,0.0,1000.79986,0.0,0.0,9975.573492540276,9975.573492540276,1000.79986,913.6809833333333,9.342883333333333,0.0,0.0,1289.130299666,1289.130299666,18:50:00
2025-07-20,114,1.3466,1200.0,0.0,203.50499999999977,0.0,727.3966666666669,9167.354974021757,9975.573492540276,203.50499999999977,930.9016666666666,0.0,0.0,0.0,274.0398329999997,274.0398329999997,19:00:00
2025-07-20,115,1.3523,1200.0,0.0,215.18667500000004,0.0,752.4325416666666,8331.31881661435,9167.354974021757,215.18667500000004,967.6192166666666,0.0,0.0,0.0,290.99694060250005,290.99694060250005,19:10:00
