date,selected_load_window,selected_pv_window,soc_start_kwh,soc_plan_end_kwh,soc_actual_end_kwh,planned_grid_purchase_kwh,emergency_purchase_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,plan_secondary_throughput_kwh,actual_executed_throughput_kwh,actual_end_soc_deficit_kwh,actual_rolling_solve_count,rolling_primary_optimal_count,rolling_secondary_optimal_count,rolling_tertiary_optimal_count,rolling_terminal_gap_min_kwh,rolling_terminal_gap_max_kwh,rolling_terminal_gap_last_kwh,max_actual_executed_constraint_violation,max_rolling_constraint_violation,actual_optimize_seconds,actual_elapsed_seconds,max_plan_constraint_violation,max_actual_constraint_violation,simultaneous_plan_charge_discharge_slots,simultaneous_actual_charge_discharge_slots,risk_error_sample_min,risk_error_sample_max,plan_primary_status,plan_secondary_status,plan_primary_star,plan_primary_recomputed,plan_secondary_objective,plan_violation_nonnegative,plan_violation_soc_bounds,plan_violation_soc_recursion,plan_violation_soc_start_alignment,plan_violation_pv_allocation,plan_violation_charge_limit,plan_violation_discharge_limit,plan_violation_supply,plan_violation_primary_cost_preservation,plan_violation_secondary_objective,plan_violation_terminal_soc,plan_violation_planned_cost_column,plan_violation_grid_purchase_column,actual_violation_nonnegative,actual_violation_soc_bounds,actual_violation_soc_recursion,actual_violation_soc_start_alignment,actual_violation_pv_allocation,actual_violation_charge_limit,actual_violation_discharge_limit,actual_violation_supply,actual_violation_fixed_grid_purchase,actual_violation_planned_cost_column,actual_violation_emergency_cost_column,actual_violation_total_cost_column
2025-10-20,2,5,3330.120634612704,3330.120634612704,3310.967856786896,73164.80382499481,510.20242301095254,45166.722396897094,2449.571260222939,47616.29365712004,40441.240968371945,38456.82870865056,19.152777825808244,144,144,144,144,0.0,19.15277782580813,19.15277782580813,1.8189894035458565e-12,1.0000025571343941e-07,1.3587037000543205,2.634236800000508,9.998620953410864e-08,1.8189894035458565e-12,0,0,263,263,optimal,optimal,45166.72239679711,45166.722396797115,40441.240968371945,0.0,0.0,8.242295734817162e-13,0.0,0.0,0.0,0.0,0.0,9.998620953410864e-08,0.0,0.0,0.0,1.1368683772161603e-13,1.8189894035458565e-12,0.0,8.597567102697212e-13,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,2.080469129860881e-14
2025-10-21,2,5,3310.967856786896,3310.967856786896,3310.967856686896,73462.32436427465,400.7327918539306,45316.68387832297,1494.167859408336,46810.851737731304,40159.961972075704,38945.89376764724,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.00000761449337e-07,1.3568790000317676,2.673584700001811,9.998620953410864e-08,9.094947017729282e-13,0,0,264,264,optimal,optimal,45316.68387822298,45316.683878223004,40159.961972075704,0.0,0.0,7.958078640513122e-13,0.0,0.0,0.0,0.0,0.0,9.998620953410864e-08,0.0,0.0,0.0,1.1368683772161603e-13,5.698763786528484e-13,0.0,9.094947017729282e-13,0.0,0.0,4.547473508864641e-13,0.0,2.2737367544323206e-13,0.0,0.0,0.0,3.6038727562199204e-14
2025-10-22,2,5,3310.967856686896,3310.967856686896,3310.9678565868962,73760.28273232828,862.9861579141575,45481.32771924968,4161.256805960333,49642.58452521001,40344.435669425795,38102.22145811963,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,1.8189894035458565e-12,1.0000097847751021e-07,1.3558551000387524,2.637595100000908,1.0002258932217956e-07,1.8189894035458565e-12,0,0,265,265,optimal,optimal,45481.32771914966,45481.32771914966,40344.435669425795,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.0002258932217956e-07,0.0,0.0,0.0,1.1368683772161603e-13,1.8189894035458565e-12,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,5.121592039761143e-14
2025-10-23,2,5,3310.9678565868962,3310.9678565868962,3310.967856486896,74914.59245036697,6.313817133175015e-07,46395.599847041776,2.243336948363094e-06,46395.59984928511,41759.67437189756,38336.84991134325,1.0000030670198612e-07,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.0000003669574653e-07,1.3137373000536172,2.6078543000003265,1.0000803740695119e-07,9.094947017729282e-13,0,0,266,266,optimal,optimal,46395.59984694176,46395.59984694176,41759.67437189757,0.0,0.0,7.958078640513122e-13,0.0,0.0,0.0,0.0,0.0,1.0000803740695119e-07,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,8.775202786637237e-13,0.0,0.0,5.684341886080801e-13,0.0,2.2737367544323206e-13,0.0,0.0,0.0,5.5706550482533063e-14
2025-10-24,2,5,3310.967856486896,3310.967856486896,3310.9678563868956,34737.68294878886,451.2735762687326,18445.498749709193,2193.7041096197763,20639.202859328965,30452.270751683907,28900.441100578835,1.0000030670198612e-07,144,144,144,144,0.0,0.0,0.0,1.0231815394945443e-12,1.000015998897652e-07,1.3426095999348036,2.590106799998466,9.999348549172282e-08,1.0231815394945443e-12,0,0,267,267,optimal,optimal,18445.498749609196,18445.49874960919,30452.270751683907,0.0,0.0,7.958078640513122e-13,0.0,0.0,0.0,0.0,0.0,9.999348549172282e-08,0.0,0.0,0.0,1.1368683772161603e-13,7.958078640513122e-13,0.0,8.597567102697212e-13,0.0,0.0,0.0,0.0,1.0231815394945443e-12,0.0,0.0,0.0,5.684341886080802e-14
2025-10-25,2,5,3310.9678563868956,3310.9678563868956,3310.9678562868958,34758.08235966675,304.17145281294654,18439.071900134622,1430.918707960486,19869.99060809511,30532.598565263925,28162.424456405883,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,1.8474111129762605e-12,1.0000070460591814e-07,1.3150928000468411,2.591629599999578,9.999348549172282e-08,1.8474111129762605e-12,0,0,268,268,optimal,optimal,18439.07190003463,18439.071900034625,30532.59856526392,0.0,0.0,5.684341886080801e-13,0.0,0.0,0.0,0.0,0.0,9.999348549172282e-08,3.637978807091713e-12,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,8.29558643999917e-13,0.0,0.0,0.0,0.0,1.8474111129762605e-12,0.0,0.0,0.0,2.842170943040401e-14
2025-10-26,2,5,3310.9678562868958,3310.9678562868958,3310.967856186896,75842.49364218506,3.2496635626206283e-07,47035.884826602865,1.2000279150640381e-06,47035.884827802896,42134.70101017421,36468.33093918971,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1e-07,1.2945202999617322,2.543785800000478,9.999348549172282e-08,9.094947017729282e-13,0,0,269,269,optimal,optimal,47035.88482650287,47035.88482650287,42134.70101017421,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,9.999348549172282e-08,0.0,0.0,0.0,2.2737367544323206e-13,5.698763786528484e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,5.5706550482533063e-14
2025-10-27,2,5,3310.967856186896,3310.967856186896,3310.967856086896,75335.42201466128,663.3291895069198,46725.44954738121,2784.18436992357,49509.633917304775,41838.77723363321,37390.19155865542,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,2.3874235921539366e-12,1.0000744055105315e-07,1.301064400049654,2.579504299999826,9.997893357649446e-08,2.3874235921539366e-12,0,0,270,270,optimal,optimal,46725.449547281234,46725.449547281234,41838.77723363321,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,9.997893357649446e-08,0.0,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,1.7179344366821977e-12,0.0,0.0,0.0,2.3874235921539366e-12,5.684341886080801e-13,0.0,0.0,0.0,9.947598300641403e-14
2025-10-28,2,5,3310.967856086896,3310.967856086896,3310.9678559868958,75048.65650813807,252.44370684732525,46473.55629180913,1094.1247323914938,47567.68102420062,41799.85309288697,38913.28667625227,1.0000030670198612e-07,144,144,144,144,0.0,0.0,0.0,8.668621376273222e-13,1.0000549366395717e-07,1.3102242000313709,2.5310979999994743,1.00000761449337e-07,8.668621376273222e-13,0,0,271,271,optimal,optimal,46473.55629170913,46473.55629170913,41799.85309288697,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,5.698763786528484e-13,0.0,8.668621376273222e-13,0.0,0.0,3.410605131648481e-13,0.0,6.821210263296962e-13,0.0,0.0,0.0,4.263256414560601e-14
2025-10-29,2,5,3310.9678559868958,3310.9678559868958,3310.967855886896,75123.92324159476,1083.3535761122162,46617.77645595919,4644.0485730886085,51261.8250290478,41839.80791510829,41085.35778381504,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,1.8189894035458565e-12,1.0000815819921627e-07,1.3531256999995094,2.6435155999970448,1.0000803740695119e-07,1.8189894035458565e-12,0,0,272,272,optimal,optimal,46617.77645585918,46617.77645585918,41839.80791510829,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.0000803740695119e-07,0.0,0.0,0.0,1.1368683772161603e-13,1.8189894035458565e-12,0.0,8.86402062860725e-13,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,2.2737367544323206e-13
2025-10-30,2,5,3310.967855886896,3310.967855886896,3310.967855786896,76246.23075918775,0.27645389129343706,47390.89720823503,1.2949091133637087,47392.19211734839,42443.91578177859,37687.96626840584,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.0000102133744805e-07,1.2754149000393227,2.558718999996927,9.999348549172282e-08,9.094947017729282e-13,0,0,273,273,optimal,optimal,47390.89720813504,47390.897208135044,42443.91578177859,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,9.999348549172282e-08,0.0,0.0,0.0,1.1368683772161603e-13,7.958078640513122e-13,0.0,9.094947017729282e-13,0.0,0.0,1.1368683772161603e-13,0.0,1.1368683772161603e-13,0.0,0.0,0.0,4.746425474665711e-14
2025-10-31,2,5,3310.967855786896,3310.967855786896,3310.9678556868957,35712.885709966984,376.0066585189192,19134.69698874335,1569.0909645955242,20703.787953338873,31347.04814179249,29249.231464294237,1.0000030670198612e-07,144,144,144,144,0.0,0.0,0.0,1.7053025658242404e-12,1.0000263017673205e-07,1.2955294000603317,2.515677200000937,1.000043994281441e-07,1.7053025658242404e-12,0,0,274,274,optimal,optimal,19134.696988643347,19134.696988643347,31347.04814179249,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.000043994281441e-07,0.0,0.0,0.0,1.1368683772161603e-13,1.3073986337985843e-12,0.0,8.171241461241152e-13,0.0,0.0,0.0,0.0,1.7053025658242404e-12,0.0,0.0,0.0,5.684341886080802e-14
2025-11-01,2,5,3310.9678556868957,3310.9678556868957,3310.9678555868954,35839.72498584489,171.87440093211433,19138.17652624894,754.9305113642102,19893.10703761315,31240.02415537269,28936.892308371796,1.0000030670198612e-07,144,144,144,144,0.0,0.0,0.0,8.526512829121202e-13,1.0000510997087986e-07,1.3107795999749214,2.6124736999991,1.00000761449337e-07,8.526512829121202e-13,0,0,275,275,optimal,optimal,19138.176526148938,19138.176526148945,31240.024155372685,0.0,0.0,7.958078640513122e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,3.637978807091713e-12,0.0,0.0,1.1368683772161603e-13,6.104682963015085e-13,0.0,8.526512829121202e-13,0.0,0.0,0.0,0.0,7.105427357601002e-13,0.0,0.0,0.0,4.263256414560601e-14
2025-11-02,2,5,3310.9678555868954,3310.9678555868954,3310.9678554868956,78448.08000268202,197.43110272742246,48856.91779093914,917.4523170358415,49774.37010797497,42124.15104646138,39598.02536897228,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,2.2866210688569266e-12,1.0000456995840068e-07,1.2794286000171269,2.5668852999988303,9.996438166126609e-08,2.2866210688569266e-12,0,0,276,276,optimal,optimal,48856.917790839165,48856.91779083916,42124.15104646138,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,9.996438166126609e-08,0.0,0.0,0.0,1.1368683772161603e-13,2.2866210688569266e-12,0.0,8.842309600570137e-13,0.0,0.0,0.0,0.0,5.968558980384842e-13,0.0,0.0,0.0,5.684341886080802e-14
2025-11-03,2,5,3310.9678554868956,3310.9678554868956,3310.9678553868957,79093.0501468759,5.301227981509317e-07,49349.83352366856,1.6999994260652784e-06,49349.833525368565,42072.333891455964,37020.61366929423,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,2.3982699032079623e-12,1e-07,1.2573671999889484,2.539477199999965,1.0001531336456537e-07,2.3982699032079623e-12,0,0,277,277,optimal,optimal,49349.83352356855,49349.833523568566,42072.33389145597,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.0001531336456537e-07,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,2.3982699032079623e-12,0.0,1.7179344366821977e-12,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,5.121592039761143e-14
2025-11-04,2,5,3310.9678553868957,3310.9678553868957,3310.9678552868954,78925.72406404257,21.977883777252774,49087.0576487202,102.94440703332376,49190.00205575352,41969.98700145596,38071.25970675032,1.0000030670198612e-07,144,144,144,144,0.0,0.0,0.0,2.3874235921539366e-12,1.0000003408094926e-07,1.2777887000047485,2.5110034000026644,1.00000761449337e-07,2.3874235921539366e-12,0,0,278,278,optimal,optimal,49087.0576486202,49087.0576486202,41969.98700145596,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.3642420526593924e-12,1.00000761449337e-07,0.0,0.0,0.0,2.2737367544323206e-13,2.2866210688569266e-12,0.0,8.86402062860725e-13,0.0,0.0,0.0,2.3874235921539366e-12,6.821210263296962e-13,0.0,0.0,0.0,4.615685611031743e-14
2025-11-05,2,5,3310.9678552868954,3310.9678552868954,3310.9678551868956,79429.58704288185,6.368113988811689e-07,49640.961275152215,2.0000502264484567e-06,49640.961277152266,41900.861779933315,38508.604593754615,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.000009651761502e-07,1.2683141000125033,2.562845100001141,1.0000803740695119e-07,9.094947017729282e-13,0,0,279,279,optimal,optimal,49640.96127505221,49640.96127505218,41900.861779933315,0.0,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,9.237055564881302e-14,1.0000803740695119e-07,0.0,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,8.668621376273222e-13,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,3.649347492145012e-14
2025-11-06,2,5,3310.9678551868956,3310.9678551868956,3310.9678550868957,78647.96639644775,521.4349035705332,49054.86460322168,2530.8802735922172,51585.7448768139,41837.23960845238,39914.06305124315,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,2.2866210688569266e-12,1.0000019187828002e-07,1.3206657999799063,2.6101323000002594,1.00000761449337e-07,2.2866210688569266e-12,0,0,280,280,optimal,optimal,49054.86460312168,49054.86460312167,41837.23960845237,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,2.2866210688569266e-12,0.0,1.7179344366821977e-12,0.0,0.0,1.3642420526593924e-12,0.0,2.2737367544323206e-13,0.0,0.0,0.0,4.3030468063443865e-14
2025-11-07,2,5,3310.9678550868957,3310.9678550868957,3310.967854986896,36368.285723142544,7.510645186737908e-07,19542.79250137433,2.1999663664894795e-06,19542.792503574296,32147.80182450833,31239.41066986089,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.0000063099369072e-07,1.3098998999812466,2.5322273000019777,1.00000761449337e-07,9.094947017729282e-13,0,0,281,281,optimal,optimal,19542.79250127433,19542.792501274325,32147.80182450833,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,5.540265161520421e-13,0.0,9.094947017729282e-13,0.0,0.0,4.547473508864641e-13,0.0,3.979039320256561e-13,0.0,0.0,0.0,2.654587660492685e-14
2025-11-08,2,5,3310.967854986896,3310.967854986896,3310.967854886896,36355.44813729898,47.867850941323525,19408.15386844797,219.7010103690141,19627.854878816986,32057.146914632274,29652.90018509539,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,7.958078640513122e-13,1.0001391537173276e-07,1.306445399979566,2.5925848000006226,1.00000761449337e-07,7.958078640513122e-13,0,0,282,282,optimal,optimal,19408.153868347974,19408.153868347974,32057.14691463227,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,3.637978807091713e-12,0.0,0.0,1.1368683772161603e-13,6.104682963015085e-13,0.0,7.958078640513122e-13,0.0,0.0,0.0,0.0,3.410605131648481e-13,0.0,0.0,0.0,2.4868995751603507e-14
2025-11-09,2,5,3310.967854886896,3310.967854886896,3310.152114098124,79955.55613930325,5.812534700119419e-07,50034.28707497502,2.000009593110917e-06,50034.28707697503,41971.90484076763,39335.5739518777,0.8157407887720183,144,144,144,144,0.0,0.8157407887719472,0.8157407887719472,1.8189894035458565e-12,1.0000003408094926e-07,1.296240499959822,2.580289100002119,1.0000803740695119e-07,1.8189894035458565e-12,0,0,283,283,optimal,optimal,50034.287074875014,50034.287074874985,41971.90484076763,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.547473508864641e-13,1.0000803740695119e-07,0.0,0.0,0.0,1.1368683772161603e-13,1.8189894035458565e-12,0.0,1.1495002480741176e-12,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,4.52473613918156e-14
2025-11-10,2,5,3310.152114098124,3310.152114098124,3310.152113998124,80781.06312842955,560.3520890044836,50581.36020557478,2883.4601055600497,53464.82031113483,41846.327258806305,39450.892648052904,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.0000752581618144e-07,1.2895261999874492,2.5300543999983347,1.0000803740695119e-07,9.094947017729282e-13,0,0,284,284,optimal,optimal,50581.360205474775,50581.360205474775,41846.327258806305,0.0,0.0,8.242295734817162e-13,0.0,0.0,0.0,0.0,0.0,1.0000803740695119e-07,0.0,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,8.988365607365267e-13,0.0,0.0,5.684341886080801e-13,0.0,4.547473508864641e-13,0.0,0.0,0.0,9.947598300641403e-14
2025-11-11,2,5,3310.152113998124,3310.152113998124,3310.1521138981243,81073.9362429576,5.49790459986107e-07,50873.81164179711,2.000002270188816e-06,50873.81164379711,41864.73944380894,38150.03455751002,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,1.7179344366821977e-12,1.0000005039501047e-07,1.2712260000153037,2.541273299997556,9.997893357649446e-08,1.7179344366821977e-12,0,0,285,285,optimal,optimal,50873.81164169713,50873.81164169715,41864.73944380894,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,9.997893357649446e-08,0.0,0.0,0.0,1.1368683772161603e-13,5.698763786528484e-13,0.0,1.7179344366821977e-12,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,4.962430466008556e-14
2025-11-12,2,5,3310.1521138981243,3310.1521138981243,3310.1521137981244,81355.16893155166,3.603940885698398e-07,51097.049747705496,1.5000138800961393e-06,51097.049749205515,41809.709156805286,39008.696383272945,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.0000016277444956e-07,1.2935895999908098,2.540477499998815,1.0000803740695119e-07,9.094947017729282e-13,0,0,286,286,optimal,optimal,51097.04974760549,51097.049747605466,41809.70915680529,0.0,0.0,8.86402062860725e-13,0.0,0.0,0.0,0.0,0.0,1.0000803740695119e-07,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.684341886080801e-13,1.1368683772161603e-13,0.0,0.0,4.4963144317099195e-14
2025-11-13,2,5,3310.1521137981244,3310.1521137981244,3310.1521136981246,81418.91412813106,4.435477144029848e-07,51208.89119437564,1.600025646850122e-06,51208.891195975666,41806.76221913647,38202.77990838229,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1e-07,1.2914554000199132,2.593971899997996,9.998620953410864e-08,9.094947017729282e-13,0,0,287,287,optimal,optimal,51208.89119427565,51208.89119427565,41806.76221913647,0.0,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,2.2737367544323206e-13,9.998620953410864e-08,0.0,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,9.094947017729282e-13,0.0,0.0,1.1368683772161603e-13,0.0,6.821210263296962e-13,0.0,0.0,0.0,4.615685611031743e-14
2025-11-14,2,5,3310.1521136981246,3310.1521136981246,3310.1521135981243,37377.64145455134,316.92115249401735,20090.53072558235,1337.3643841421972,21427.895109724548,33272.89307996005,30385.939607613793,1.0000030670198612e-07,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.0000121619668789e-07,1.3492397000081837,2.6772832999995444,1.000043994281441e-07,9.094947017729282e-13,0,0,288,288,optimal,optimal,20090.530725482346,20090.53072548235,33272.89307996006,0.0,0.0,1.1368683772161603e-12,0.0,0.0,0.0,0.0,0.0,1.000043994281441e-07,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,8.704148513061227e-13,0.0,0.0,6.821210263296962e-13,0.0,5.684341886080801e-13,0.0,0.0,0.0,5.684341886080802e-14
2025-11-15,2,5,3310.1521135981243,3310.1521135981243,3310.1521134981244,37265.847766444305,179.57219184963623,19925.51758498544,967.9166677551248,20893.434252740564,33103.958087367144,31466.364111122944,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,1.541088244670795e-12,1.000021541130991e-07,1.338242200017703,2.5905065999977523,1.0000803740695119e-07,1.541088244670795e-12,0,0,289,289,optimal,optimal,19925.51758488543,19925.517584885427,33103.958087367144,0.0,0.0,7.958078640513122e-13,0.0,0.0,0.0,0.0,0.0,1.0000803740695119e-07,0.0,0.0,0.0,1.1368683772161603e-13,6.104682963015085e-13,0.0,1.541088244670795e-12,0.0,0.0,0.0,0.0,6.821210263296962e-13,0.0,0.0,0.0,2.842170943040401e-14
2025-11-16,2,5,3310.1521134981244,3310.1521134981244,3277.9905023389833,83086.0652787078,313.9080095218525,52413.10575509289,1552.5753978996781,53965.68115299257,42344.148656179306,39823.81909870838,32.1616111591411,144,144,144,144,0.0,32.161611159140804,32.161611159140804,2.5011104298755527e-12,1.0000943007071328e-07,1.4038956000040343,2.7922328999993624,9.996438166126609e-08,2.5011104298755527e-12,0,0,290,290,optimal,optimal,52413.10575499293,52413.105754992954,42344.148656179306,0.0,0.0,1.3642420526593924e-12,0.0,0.0,0.0,0.0,4.973799150320701e-13,9.996438166126609e-08,0.0,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,8.988365607365267e-13,0.0,0.0,0.0,0.0,2.5011104298755527e-12,0.0,0.0,0.0,7.105427357601002e-14
2025-11-17,2,5,3277.9905023389833,3277.9905023389833,3277.9905022389835,83886.8415265875,5.426664836661141e-07,52925.797938073636,1.70002284451931e-06,52925.79793977366,42670.0046413553,38617.30519581296,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,1.6042475989605817e-12,1e-07,1.4159068999797455,2.8220436000010523,1.00000761449337e-07,1.6042475989605817e-12,0,0,291,291,optimal,optimal,52925.797937973635,52925.79793797363,42670.0046413553,0.0,0.0,1.0800249583553523e-12,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,1.6042475989605817e-12,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,3.4358527041171785e-14
2025-11-18,2,5,3277.9905022389835,3277.9905022389835,3277.9905021389836,83831.82899533238,6.235222618112129e-07,52928.4444484604,2.00001777403661e-06,52928.44445046042,42631.21048209618,38986.47623390503,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,1.7179344366821977e-12,1.0000097847751021e-07,1.364527099987754,2.664119799999753,1.0000803740695119e-07,1.7179344366821977e-12,0,0,292,292,optimal,optimal,52928.444448360395,52928.44444836041,42631.21048209618,0.0,0.0,1.7905676941154525e-12,0.0,0.0,1.1368683772161603e-13,0.0,0.0,1.0000803740695119e-07,0.0,0.0,0.0,2.2737367544323206e-13,9.094947017729282e-13,0.0,1.7179344366821977e-12,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,5.5706550482533063e-14
2025-11-19,2,5,3277.9905021389836,3277.9905021389836,3258.6887151059473,84270.59447706092,646.2758946248917,53175.040833365594,3079.8167856129458,56254.857618978545,42792.87839320884,39763.11853910817,19.301787033036362,144,144,144,144,0.0,19.301787033036334,19.301787033036334,2.349776457973859e-12,1.0000414185640238e-07,1.4166320999538584,2.8098228000017116,1.00000761449337e-07,2.349776457973859e-12,0,0,293,293,optimal,optimal,53175.04083326559,53175.040833265615,42792.87839320885,0.0,0.0,1.0231815394945443e-12,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,2.349776457973859e-12,0.0,9.094947017729282e-13,0.0,0.0,0.0,5.684341886080801e-13,2.2737367544323206e-13,1.1368683772161603e-13,0.0,0.0,4.52473613918156e-14
2025-11-20,2,5,3258.6887151059473,3258.6887151059473,3258.6887150059474,84759.41958830637,5.583210477898712e-07,53626.06836600094,1.8000114851374747e-06,53626.068367800945,43324.41339448145,39162.67070569446,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,2.348760301680448e-12,1.0000000000000002e-07,1.511801100015873,2.986892600001738,9.999348549172282e-08,2.348760301680448e-12,0,0,294,294,optimal,optimal,53626.06836590094,53626.06836590095,43324.41339448145,0.0,0.0,1.0800249583553523e-12,0.0,0.0,0.0,0.0,1.1368683772161603e-13,9.999348549172282e-08,0.0,0.0,0.0,2.2737367544323206e-13,2.348760301680448e-12,0.0,1.1495002480741176e-12,0.0,0.0,0.0,0.0,1.1368683772161603e-12,0.0,0.0,0.0,5.121592039761143e-14
2025-11-21,2,5,3258.6887150059474,3258.6887150059474,3258.688714905947,38158.92947301889,60.67029195582436,20531.796997943748,253.36463109104469,20785.161629034796,33991.236039126336,31297.725996888472,1.0000030670198612e-07,144,144,144,144,0.0,0.0,0.0,9.023892744153272e-13,1.0000097847751021e-07,1.4389203999562596,2.8566840999992564,1.0000803740695119e-07,9.023892744153272e-13,0,0,295,295,optimal,optimal,20531.796997843743,20531.796997843747,33991.236039126336,0.0,0.0,7.389644451905042e-13,0.0,0.0,0.0,0.0,0.0,1.0000803740695119e-07,0.0,0.0,0.0,1.1368683772161603e-13,6.099599380316949e-13,0.0,9.023892744153272e-13,0.0,0.0,0.0,0.0,8.526512829121202e-13,0.0,0.0,0.0,2.424371814752275e-14
2025-11-22,2,5,3258.688714905947,3258.688714905947,3258.6887148059473,38611.195979994234,211.58913504352736,20635.837406700077,973.109552164534,21608.94695886461,34048.03459468218,32183.23408169714,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,1.3642420526593924e-12,1.0000364625284419e-07,1.435176999973919,2.8017914999982168,1.00000761449337e-07,1.3642420526593924e-12,0,0,296,296,optimal,optimal,20635.837406600072,20635.837406600072,34048.03459468219,0.0,0.0,1.8474111129762605e-12,0.0,0.0,4.547473508864641e-13,0.0,0.0,1.00000761449337e-07,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,9.023892744153272e-13,0.0,0.0,0.0,0.0,1.3642420526593924e-12,0.0,0.0,0.0,5.684341886080802e-14
